x,y
12,1.31123696657042
32,0.858191017630497
16,0.988683017497149
24,1.8274520054756
20,2.16568286478383
24,2.71392021355664
8,0.662432225633406
8,1.59200716372037
24,1.33533313752677
4,0.75304001408249
28,2.37982947774021
4,2.48786463222956
32,1.21227743584414
24,0.999197279834654
4,1.51087092101532
28,0.874952145265612
28,0.496485286730696
20,1.24221090585593
12,0.896786622267418
16,0.763566113345915
24,2.01853503325351
8,3.0062645787163
0,0.585390329325532
32,2.85733165690352
32,1.78675080005095
24,0.607949927942543
32,2.21243031285227
16,2.04699723595476
4,1.04268494918762
16,1.63855630389196
24,0.077796637144616
20,0.069972446870857
28,2.50863818540539
24,0.338702199790335
20,2.16395115160469
8,2.43481501392874
12,2.48655155337768
28,2.22886272088922
12,2.97363650674021
4,0.936256828856341
28,3.12846428245221
12,1.7418474471147
4,2.06116277686623
0,2.96990080680623
20,0.70571867277964
12,3.08353004304931
12,0.536023522152919
16,2.95642775453268
16,3.00637856355827
8,0.549824985049315
16,0.170619312120173
0,0.842601694600681
4,1.71534009066523
8,2.4353201509334
24,1.89676617899351
20,0.993045489372114
24,1.36141721880387
24,2.64766858028857
28,1.96705396473173
4,0.856234951279716
20,1.61645755934287
24,2.7909924996255
24,0.547566843821067
20,2.57632062475608
0,0.569231076112449
8,0.305562839153648
12,0.098378364950814
20,0.03196840370615
8,3.03932394773224
4,2.78985222432806
32,0.156091184571312
8,2.10551716933246
32,3.06814638169772
20,0.691986431730919
8,0.264077879789345
16,1.12740744864062
24,2.30336289545119
8,1.89169186456255
4,1.41802321975113
16,2.86765722623654
8,0.009981671548062
8,1.60246271966622
32,0.453837364903113
8,1.58540441228542
32,1.78509917142293
12,2.01743725335007
0,0.650101777421809
8,1.06872947427601
4,1.02879072792833
32,1.93196908206909
16,1.85727733015353
16,2.16117730602657
8,0.522879790588473
28,2.04903303999618
4,2.41474643384423
28,1.24333672470754
12,1.24490058153132
28,2.17435982054018
16,0.746671738004673
28,2.98100295632661
12,0.426478591416265
12,1.60697328875398
20,0.130158563244521
28,0.981463671158382
4,1.01087047136869
0,2.97924236519255
12,0.651381691230758
20,1.53731496505524
28,1.3969885618165
8,2.57877119543963
16,0.054915715700465
24,2.47719411083315
12,1.69894247755558
4,0.142868428315426
16,1.61430878214907
0,1.39996885647034
20,1.54366845424779
4,2.07310396517686
8,1.58766743347361
16,2.33062100709497
20,2.96519110577203
12,2.51115387204613
20,1.37515809620425
28,0.283725825699149
24,2.9328904849268
12,1.18870420911303
20,2.38422481397142
8,2.52519147538288
24,2.52658278848671
12,1.87174073599286
4,1.02097671973031
8,2.35100432618659
8,1.49688026985142
0,1.61977566812877
4,1.50826180138924
28,1.33208819112646
20,0.55297553591577
28,0.881394547641509
8,2.75728553840856
28,2.74529795167611
8,1.53808198397167
32,1.90468991617965
12,2.25468118148868
8,0.439896794459706
28,1.83171669041094
12,0.612610743312301
16,0.198981310675504
24,0.200753020625469
28,2.95267655520021
12,1.63420743163778
4,0.471603370601479
8,2.03132953612323
24,1.83400574051054
28,0.981225480474099
20,2.11160312022637
32,1.24738887273215
20,0.689629105261324
32,0.756560791709023
24,1.21383551577897
4,0.105247293821229
16,1.08926173426174
20,1.73429113925221
28,1.75439112560019
20,0.209904744219995
32,1.82821763455831
4,1.49495108634338
8,2.07953062346355
16,2.46959838935364
4,0.596989968878924
8,3.02066822148226
4,1.680944785129
20,2.87304149358525
12,2.02841311368497
24,0.482138364094825
16,0.163934596269067
8,0.047283413539188
20,0.616891247667762
0,1.65785703813654
20,0.463925091701799
32,0.229756283010756
12,1.74307827545626
16,3.08279059650742
28,0.511643317982304
8,0.491967643321003
28,0.514186422880652
4,0.24658238448267
28,2.25692246865548
8,1.40198376205552
28,1.60258689975699
24,1.90111468521872
8,2.77425075692532
32,0.383008991059527
8,0.911863784898517
24,0.195853321990011
24,0.450922523186456
16,0.213519470166516
28,0.581466792494993
4,2.41487114724366
4,2.82013583646581
28,1.62819865505608
0,2.65348950313382
24,0.718659978799759
28,1.34577362070665
4,1.15702074855101
16,2.18669873464769
12,2.96685941429657
24,0.684509843943103
8,2.36563119643286
28,1.63312081350698
4,2.38784452129111
28,2.76733315943117
28,0.746059679070286
8,2.95213459932699
0,0.08530056445952
16,1.76404903658985
0,2.79743836073305
28,0.524618218844763
28,1.33593957134271
24,1.026974419628
8,1.78313959510872
20,2.59805677362101
32,1.23050377767166
28,1.9520310846923
20,3.03211425120499
24,2.60271724937485
28,2.55537857982027
16,3.00051801071437
0,0.575287601600687
8,2.10621266957944
12,2.31094454842506
12,2.57469657921997
28,2.1394811712224
4,1.03691026350568
12,0.108988787587154
4,0.377584788772236
8,0.891312223192179
24,2.63339598112084
8,2.83168290793836
8,1.4135508946027
4,3.10557851701727
8,0.106150608452598
28,2.70004312495391
12,1.66051029035165
20,3.06449362582259
28,2.7558726539121
12,0.50684910899253
20,1.1101611548818
32,0.18223378390328
12,1.39523167356502
20,1.38573637854621
12,1.02635999430557
28,2.87266702710768
8,1.55369449287087
8,2.23127660723751
28,2.08803240390964
16,2.61311838988369
8,0.810641942054068
0,2.41664325374
4,1.28983525259392
8,0.174850813974678
32,2.73522475277568
24,3.05457151969815
20,0.367491557125289
28,1.59691241492495
12,2.37368099289017
24,0.345533267180975
16,0.106385433584389
28,1.38574921551123
12,0.40772708908642
28,3.05237912647294
0,2.95357856950011
32,2.93148182854928
8,3.09056775593798
0,2.1772361878836
4,2.20689182188549
16,1.16651163198341
28,0.201394753343889
8,1.39314477820455
24,1.70584507721131
4,1.69696920317174
24,2.47018415311035
8,1.8893833475923
4,2.97513082493215
28,1.98303126242555
20,2.76094937993131
32,0.385430384200817
32,2.55583712615883
16,3.07123465198367
28,0.726471878414741
16,2.86744564485278
28,2.12487199328963
0,2.27786197563204
4,2.15447149238228
24,2.50296626924799
12,1.66387224009728
12,2.37076869411261
20,1.58196214812973
0,2.84955126091789
12,0.388333011126482
0,2.67734448334306
24,0.549922391161291
16,2.40069822716834
4,1.44303518729149
12,1.90400521171474
12,1.14366390651567
20,1.262747678784
8,2.29359716363437
4,3.00062406927109
16,2.76082787701534
24,1.91552893539365
20,3.0403257982908
28,1.99220374605895
8,2.44184850319218
8,2.82273305976783
8,0.711776794641094
24,0.318138510885974
24,2.60205279969829
28,1.33351179150792
24,2.2842399451208
20,2.94288087779298
16,0.931584091603926
20,0.980805723471674
32,1.72692199081899
32,1.73598638284839
12,2.01187737870391
4,1.87442850664587
12,0.506345060023361
16,1.31289810831008
0,1.15942175374731
28,0.252158764265843
28,0.742383079539384
16,3.12381057040654
8,2.8566623298791
24,2.48433022958535
24,0.424574486289879
16,1.72894156018999
4,0.1691381580502
24,2.12545549330215
28,2.58327065683441
4,2.86325414780517
32,0.462458296484092
0,0.957752404626071
16,2.45003947762091
0,1.5306732265181
8,1.72528153045356
24,2.7589988142337
24,3.10480751244121
8,0.060168700741179
12,1.10371618326268
4,1.67964251856871
0,2.34933879709942
24,3.04738626344457
12,2.18385643124384
16,0.858498241108254
32,2.98808801008854
20,2.85153164879175
16,1.43704148554124
20,2.30332473251437
20,1.75376289661604
8,3.12241128521306
24,1.2230230676718
16,2.7698893854266
12,2.80628910250635
24,1.21265424582476
16,2.28566815696159
8,2.86717352374154
4,2.84039897484204
20,0.255890084410203
20,0.104745593139762
20,1.79827730869949
16,0.029186078834079
16,0.623067012995285
12,0.064968582467956
12,2.48899356602515
24,0.599508281081006
32,2.99105580820155
8,2.41973722596081
24,2.56534141262632
4,1.33847588300718
0,0.94316316050402
16,2.13719555619424
20,2.69710651907072
8,2.7388182964192
4,2.81820491257129
20,2.65020597332454
12,1.5241475236389
16,1.53479527678293
24,0.205252677817744
20,1.43564826835468
16,1.87099216689618
24,0.345837406605022
20,1.0800301071779
12,0.829585127361584
28,1.82269029351034
20,1.36782142669147
20,1.30407569096021
0,0.170315180560095
28,0.815857847041073
4,0.767107940067356
28,2.22768790611867
12,2.06984062082207
12,0.374419227197567
24,0.405953879926915
4,0.244945643575944
20,2.30982486219301
28,1.74719673667187
20,2.62125439907163
0,0.333399840150726
24,0.806011694761177
8,0.170035635102497
24,2.06262491445909
12,0.871592726863532
16,2.22779853935327
8,0.409335452613388
28,1.64618598615242
12,0.144168045730155
4,0.318261205102927
0,1.47320303330895
20,2.23256139147389
28,1.88918545607538
12,0.643765666889075
24,1.94397520648067
8,2.19644485975484
4,0.98906343686668
16,2.52831809764595
12,0.559273959557602
32,0.758084278703936
8,1.86839930105506
20,2.72763414561747
20,2.57192254821387
20,1.85380397500268
16,0.007187465138004
8,2.96733492877755
4,2.48963961170367
24,1.25452725975116
0,2.74402252664758
24,2.11867854304417
12,0.761414007054742
28,0.529184707306903
32,2.70530334981104
12,1.02617297363703
0,1.02149417318809
24,1.257181879098
20,2.39862521479795
16,0.515434155954176
20,2.16232790213509
8,2.0210387632941
24,2.58035820254325
12,1.18924025536441
28,0.351546293805996
12,2.70014634065475
24,2.24053080753398
24,1.80644818283181
0,2.32835335712808
12,2.36772643037293
32,1.74386072896804
12,2.5161400691309
12,2.10595401324138
20,1.68108973108501
28,2.15490044830586
24,3.00079853331145
16,1.97214198445432
24,2.57337906258887
24,0.593652100850108
16,2.36082968976249
28,0.696115669375753
16,1.30831567347477
32,2.48460268148202
24,1.2565172554999
4,0.141714884358263
8,0.631602568522627
4,0.134657571178602
16,2.0079904181583
0,0.790923036255524
16,1.31910433212939
32,0.539839465326355
20,2.77860005184282
28,1.07132742370201
16,0.644414744538754
8,2.49878153464882
4,0.076874719838091
32,0.124971123834088
24,1.6644743344274
32,2.93225902143204
20,1.89191298837112
4,1.88865239099979
8,2.02276538080536
0,2.89633032560298
0,0.68881692458266
8,2.78000911440116
4,0.153378784217288
20,2.55109808514048
28,0.102390135195567
12,1.30389437076467
4,1.86820008787479
24,0.618250607112458
16,2.50099430425363
20,0.662839033192558
20,0.547936228432767
12,1.92844082426571
20,2.95641602610967
20,2.07836757574971
16,0.675123156688091
8,2.87012700544275
16,1.19442331674463
24,0.109900089376127
12,0.714225692763684
24,2.84906808553046
20,2.73000652579959
32,1.8298792910698
8,1.76176202716512
12,0.003420036412341
12,0.398549083051654
0,0.674314486330841
20,2.59753047711918
20,1.21772618045051
12,0.999263556993226
12,0.822401523413963
16,0.931557566268524
12,1.34516099496413
8,0.604462269855477
4,1.78278578449645
4,2.0661177809673
32,2.15381133270229
16,1.11130821406408
24,3.0058460884154
8,0.765727323705656
0,2.35076491628509
20,1.22593594829374
12,2.65388122996483
20,1.16862213943568
28,2.22300976878748
4,1.08590813337168
20,2.75567283575586
20,2.35785299006005
16,1.36478743785287
16,1.25871270529384
32,1.17161880765037
4,1.39251187160653
16,1.19477094508865
20,0.228432874824736
0,1.38318283739371
20,1.90546005322122
28,0.957507683146422
12,1.27750903541191
12,0.317337947628844
4,1.49816314962376
20,0.918634181755746
28,0.051153150841737
8,2.77847390982469
4,0.660710382779193
8,2.14773190482739
20,0.485031439233184
24,3.06090358755162
20,1.57916034700303
16,2.8004414324981
12,2.28233904969652
20,1.56193592269544
16,1.90761981330065
20,1.09732316578532
4,1.65315179858697
20,2.50358288850124
20,0.859778285593221
28,0.919492637966656
28,1.09375140589287
4,2.75194992851074
32,0.293170756525685
8,0.649305647995733
8,0.951145754063899
0,1.10434017258232
8,2.28314461190177
8,2.7844729664412
20,0.163130938291791
12,0.246800946996708
4,0.045509287635319
12,0.607395925867924
4,0.08259020805939
28,1.47267135225027
4,0.764609046849991
20,2.89000406799141
24,2.2488577001253
0,1.53512584953428
4,0.245277513874418
0,1.66525179584634
24,2.09245894526974
0,1.90918549383388
20,1.31805985710509
16,0.348081071596429
24,2.56546992797936
12,0.783213435673783
0,1.59963111778866
8,2.52625729546175
24,1.60167827893854
16,0.950960106755551
28,2.70782234184558
24,0.180309568137154
4,2.29574028323969
32,2.83019702730125
24,1.45783523883688
0,1.47455040020365
